r,omega_over_varpi,domega_dr_over_varpi,region
11.026206109832641,0.0024909998336757333,-4.333101394830066e-05,1
11.03621223218109,0.002490564530351569,-4.367619734403422e-05,1
11.046218310280945,0.0024901257805588495,-4.402027471841475e-05,1
11.056224344290099,0.002489683595357839,-4.436325208488068e-05,1
11.066230334365729,0.002489237985748516,-4.47051354186382e-05,1
11.0762362806643,0.002488788962671129,-4.5045930657265804e-05,1
11.086242183341577,0.0024883365370065302,-4.538564370075907e-05,1
11.096248042552602,0.0024878807195761743,-4.572428041163933e-05,1
11.106253858451721,0.0024874215211428963,-4.606184661542032e-05,1
11.116259631192557,0.0024869589524104674,-4.639834810074764e-05,1
11.126265360928063,0.0024864930240262595,-4.6733790619979405e-05,1
11.136271047810496,0.0024860237465785806,-4.706817988922897e-05,1
11.14627669199141,0.0024855511305993394,-4.7401521588469344e-05,1
11.156282293621686,0.002485075186562824,-4.773382136198109e-05,1
11.16628785285153,0.0024845959248872562,-4.806508481848644e-05,1
11.176293369830478,0.0024841133559344586,-4.8395317531706434e-05,1
11.186298844707395,0.0024836274900106314,-4.872452504040225e-05,1
11.19630427763047,0.002483138337366353,-4.9052712848475334e-05,1
11.206309668747217,0.002482645908196912,-4.9379886425397354e-05,1
11.216315018204488,0.002482150212642975,-4.970605120633924e-05,1
11.226320326148484,0.002481651260790918,-5.003121259270603e-05,1
11.236325592724752,0.002481149062672494,-5.035537595217655e-05,1
11.246330818078173,0.002480643628266388,-5.067854661879962e-05,1
11.256336002352985,0.002480134967497327,-5.10007298934071e-05,1
11.266341145692794,0.002479623090236971,-5.1321931043737514e-05,1
11.276346248240566,0.0024791080063042426,-5.1642155304949976e-05,1
11.286351310138636,0.002478589725465996,-5.196140787966231e-05,1
11.29635633152869,0.002478068257436683,-5.227969393804326e-05,1
11.306361312551788,0.0024775436118790184,-5.259701861820949e-05,1
11.316366253348345,0.002477015798403759,-5.2913387026344193e-05,1
11.326371154058174,0.002476484826571368,-5.3228804237190827e-05,1
11.33637601482046,0.00247595070589135,-5.354327529408965e-05,1
11.34638083577376,0.0024754134458218058,-5.3856805209066565e-05,1
11.356385617056022,0.0024748730557719867,-5.416939896321425e-05,1
11.36639035880459,0.0024743295450995184,-5.448106150680606e-05,1
11.376395061156206,0.002473782923114287,-5.479179775977073e-05,1
11.38639972424701,0.002473233199075886,-5.510161261172731e-05,1
11.396404348212531,0.0024726803821950583,-5.541051092207047e-05,1
11.406408933187704,0.0024721244816339194,-5.57184975203368e-05,1
11.41641347930685,0.0024715655065061792,-5.602557720631436e-05,1
11.426417986703717,0.002471003465877586,-5.633175475049863e-05,1
11.436422455511464,0.002470438368766259,-5.6637034894126244e-05,1
11.446426885862648,0.0024698702241423565,-5.694142234925703e-05,1
11.456431277889251,0.002469299040929629,-5.724492179912575e-05,1
11.466435631722687,0.0024687248280039764,-5.754753789824779e-05,1
11.476439947493791,0.0024681475941952247,-5.7849275272857156e-05,1
11.486444225332828,0.002467567348286792,-5.8150138520938905e-05,1
11.496448465369491,0.002466984099016467,-5.8450132212308055e-05,1
11.5064526677329,0.0024663978550755195,-5.874926088894781e-05,1
11.516456832551597,0.002465808625109922,-5.904752906511089e-05,1
11.526460959953583,0.0024652164177210167,-5.934494122774072e-05,1
11.536465050066298,0.0024646212414646262,-5.964150183650275e-05,1
11.546469103016603,0.0024640231048520533,-5.993721532386001e-05,1
11.556473118930828,0.002463422016350303,-6.0232086095398574e-05,1
11.566477097934754,0.002462817984382304,-6.052611852992484e-05,1
11.576481040153615,0.0024622110173270206,-6.081931697987052e-05,1
11.586484945712105,0.0024616011235200075,-6.111168577132274e-05,1
11.596488814734373,0.002460988311253298,-6.140322920409679e-05,1
11.606492647344027,0.00246037258877585,-6.169395155204901e-05,1
11.616496443664126,0.002459753964294209,-6.198385706317011e-05,1
11.62650020381721,0.0024591324459719566,-6.22729499599751e-05,1
11.636503927925292,0.002458508041930485,-6.256123443953187e-05,1
11.646507616109838,0.0024578807602496644,-6.284871467353134e-05,1
11.656511268491805,0.0024572506089667323,-6.313539480858818e-05,1
11.666514885191628,0.00245661759607807,-6.342127896633091e-05,1
11.676518466329227,0.0024559817295387587,-6.370637124377653e-05,1
11.686522012024007,0.002455343017262246,-6.399067571335829e-05,1
11.696525522394857,0.0024547014671222334,-6.427419642299308e-05,1
11.706528997560145,0.0024540570869507894,-6.455693739637066e-05,1
11.716532437637728,0.0024534098845405694,-6.483890263304038e-05,1
11.726535842744966,0.0024527598676438167,-6.512009610877159e-05,1
11.736539212998718,0.0024521070439730286,-6.540052177558027e-05,1
11.746542548515324,0.0024514514212009564,-6.568018356179396e-05,1
11.75654584941064,0.0024507930069616046,-6.595908537232997e-05,1
11.766549115800027,0.00245013180884901,-6.623723108877883e-05,1
11.776552347798356,0.002449467834419128,-6.651462456975099e-05,1
11.786555545520011,0.0024488010911889457,-6.679126965090258e-05,1
11.79655870907888,0.0024481315866370368,-6.706717014499766e-05,1
11.806561838588363,0.0024474593282043378,-6.734232984217623e-05,1
11.816564934161375,0.0024467843232925945,-6.761675251003426e-05,1
11.82656799591035,0.0024461065792670267,-6.789044189395749e-05,1
11.836571023947256,0.002445426103455106,-6.816340171714611e-05,1
11.846574018383563,0.0024447429031470014,-6.843563568067481e-05,1
11.856576979330281,0.0024440569855953553,-6.870714746375058e-05,1
11.86657990689795,0.0024433683580165066,-6.897794072378967e-05,1
11.876582801196644,0.0024426770275900456,-6.924801909673907e-05,1
11.886585662335976,0.002441983001459369,-6.951738619710012e-05,1
11.896588490425087,0.002441286286731237,-6.978604561798642e-05,1
11.906591285572656,0.0024405868904769923,-7.005400093137175e-05,1
11.916594047886894,0.0024398848197317857,-7.032125568816451e-05,1
11.926596777475565,0.0024391800814955733,-7.058781341851681e-05,1
11.93659947444598,0.002438472682732562,-7.085367763184744e-05,1
11.946602138904987,0.002437762630372431,-7.111885181689755e-05,1
11.956604770958986,0.002437049931309332,-7.138333944196926e-05,1
11.966607370713936,0.002436334592402889,-7.164714395499745e-05,1
11.976609938275358,0.00243561662047842,-7.191026878384726e-05,1
11.986612473748322,0.002434896022327049,-7.217271733633629e-05,1
11.996614977237462,0.002434172804705148,-7.2434493000288e-05,1
12.006617448846963,0.0024334469743361176,-7.269559914376182e-05,1
12.016619888680575,0.002432718537908718,-7.295603911512196e-05,1
12.02662229684161,0.0024319875020786252,-7.321581624332386e-05,1
12.036624673432962,0.002431253873468542,-7.347493383793597e-05,1
12.046627018557075,0.0024305176586677524,-7.373339518919069e-05,1
12.056629332315973,0.002429778864232235,-7.399120356820624e-05,1
12.066631614811262,0.002429037496685549,-7.424836222705289e-05,1
12.076633866144123,0.002428293562519057,-7.45048743990289e-05,1
12.086636086415316,0.0024275470681913713,-7.476074329868116e-05,1
12.096638275725184,0.0024267980201290174,-7.501597212185483e-05,1
12.106640434173643,0.0024260464247263247,-7.527056404590658e-05,1
12.116642561860187,0.0024252922883463146,-7.552452222976833e-05,1
12.126644658883915,0.002424535617320034,-7.577784981421363e-05,1
12.136646725343502,0.002423776417947332,-7.603054992187677e-05,1
